claim_name,claim_sovereign,indigenous_territory,indigenous_slug,year_min,year_max,year_count
Louisiana,France,Mattole,mattole,1667,1713,2
Louisiana,France,Me-Wuk (Bay Miwok),bay-miwok,1667,1713,2
Louisiana,France,Me-Wuk (Central Sierra Miwok),central-sierra-miwok,1667,1713,2
Louisiana,France,Me-Wuk (Coast Miwok),coast-miwok,1667,1713,2
Louisiana,France,Me-Wuk (Lake Miwok),lake-miwok,1667,1713,2
Louisiana,France,Me-Wuk (Northern Sierra Miwok),northern-sierra-miwok,1667,1713,2
Louisiana,France,Me-Wuk (Southern Sierra Miwok),southern-sierra-miwok,1667,1713,2
Louisiana,France,Mechoopda,mechoopda-maidu,1667,1713,2
Louisiana,France,Michif Piyii (Métis),metis,1667,1713,2
Louisiana,France,Miluk Coos,miluk-coos,1667,1713,2
Louisiana,France,Miwok,plains-miwok,1667,1713,2
Louisiana,France,Mnicoujou,mnicoujou,1667,1713,2
Louisiana,France,Modoc,modoc,1667,1713,2
Louisiana,France,Molalla,molalla,1667,1713,2
Louisiana,France,Mountain Maidu,mountain-maidu,1667,1713,2
Louisiana,France,Multnomah,multnomah,1667,1713,2
Louisiana,France,Muwekma,muwekma,1667,1713,2
Louisiana,France,Myaamia,miami,1667,1713,2
Louisiana,France,Ndé Kónitsąąíí Gokíyaa (Lipan Apache),lipan-apache,1667,1713,2
Louisiana,France,Nehalem,nehalem,1667,1713,2
Louisiana,France,Nestucca,nestucca,1667,1713,2
Louisiana,France,New River Shasta,new-river-shasta,1667,1713,2
Louisiana,France,Newe Sogobia (Eastern Shoshone),eastern-shoshone,1667,1713,2
Louisiana,France,Newe Sogobia (Western Shoshone),newe-western-shoshone,1667,1713,2
Louisiana,France,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1667,1713,2
Louisiana,France,Nimiipuu (Nez Perce),nimiipuu-nez-perce,1667,1713,2
Louisiana,France,Nisenan,nisenan,1667,1713,2
Louisiana,France,Nom Sus Wintu,nom-sus-wintu,1667,1713,2
Louisiana,France,Nom Ti Pom Wintu,nom-ti-pom-wintu,1667,1713,2
Louisiana,France,Nomlaki,nomlaki,1667,1713,2
Louisiana,France,Nongatl,nongatl,1667,1713,2
Louisiana,France,Nor Rel Muk Wintu,nor-rel-muk-wintu,1667,1713,2
Louisiana,France,Northeastern Pomo,northeastern-pomo,1667,1713,2
Louisiana,France,Northern Pomo,northern-pomo,1667,1713,2
Louisiana,France,Northern Yuki,northern-yukian,1667,1713,2
Louisiana,France,Nuwuvi (Southern Paiute),southern-paiute,1667,1713,2
Louisiana,France,Nyyhmy (Western Mono/Monache),southern-mono-monache,1667,1713,2
Louisiana,France,Núu-agha-tʉvʉ-pʉ̱ (Ute),ute,1667,1713,2
Louisiana,France,Nüümü (Northern Paiute),northern-paiute,1667,1713,2
Louisiana,France,Nüümü Witü (Eastern Mono/Monache),eastern-mono-monache,1667,1713,2
Louisiana,France,Nłeʔkepmx Tmíxʷ (Nlaka’pamux),nlakapamux,1667,1713,2
Louisiana,France,Ohlone,ohlone,1667,1713,2
Louisiana,France,Okwanuchu,okwanuchu,1667,1713,2
Louisiana,France,Oohenumpa,oohenumpa,1667,1713,2
Louisiana,France,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1667,1713,2
Louisiana,France,Palouse,palouse,1667,1713,2
Louisiana,France,Patwin,patwin,1667,1713,2
Louisiana,France,Peoria,peoria,1667,1713,2
Louisiana,France,Pit River,pit-river,1667,1713,2
Louisiana,France,Plains Miwok,plains-miwok-3,1667,1713,2
Louisiana,France,Popeloutchom (Amah Mutsun),mutsun,1667,1713,2
Louisiana,France,Páⁿka tóⁿde ukʰéthiⁿ (Ponca),ponca,1667,1713,2
Louisiana,France,Pâri (Pawnee),pawnee,1667,1713,2
Louisiana,France,Queets,queets,1667,1713,2
Louisiana,France,Quileute,quileute,1667,1713,2
Louisiana,France,Quinault,quinault,1667,1713,2
Louisiana,France,Quuiich (Lower Umpqua),quuiich-lower-umpqua,1667,1713,2
Louisiana,France,Qwû’lh-hwai-pûm (Klickitat),qwulh-hwai-pum-klickitat,1667,1713,2
Louisiana,France,Qʷidiččaʔa•tx̌ (Makah),makah,1667,1713,2
Louisiana,France,Ramaytush,ramaytush,1667,1713,2
Louisiana,France,Rumsen,rumsen,1667,1713,2
Louisiana,France,Salinan,salinan,1667,1713,2
Louisiana,France,Salish,salish-kootenai-flathead,1667,1713,2
Louisiana,France,Salish & Kootenai Tribes,salish-kootenai-tribes,1667,1713,2
Louisiana,France,Salmon River,salmon-river,1667,1713,2
Louisiana,France,Santiam,santiam,1667,1713,2
Louisiana,France,Schitsu’umsh (Coeur d’Alene),schitsuumsh-coeur-dalene,1667,1713,2
Louisiana,France,Secwepemcúl’ecw (Secwépemc),secwepemc-secwepemculecw,1667,1713,2
Louisiana,France,Shasta,shasta,1667,1713,2
Louisiana,France,Shigom,shigom,1667,1713,2
Louisiana,France,Shoalwater Bay,shoalwater-bay,1667,1713,2
Louisiana,France,Shoshone-Bannock,shoshone-bannock,1667,1713,2
Louisiana,France,Sicangu,sicangu,1667,1713,2
Louisiana,France,Sihásapa,sihapsa,1667,1713,2
Louisiana,France,Siletz,siletz-2,1667,1713,2
Louisiana,France,Sinkyone,sinkyone,1667,1713,2
Louisiana,France,Sisíthuŋwaŋ,sisseton,1667,1713,2
Louisiana,France,Siuslaw,siuslaw,1667,1713,2
Louisiana,France,Skilloot,skilloot,1667,1713,2
Louisiana,France,Skykomish,skykomish,1667,1713,2
Louisiana,France,Southeastern Pomo,southeastern-pomo,1667,1713,2
Louisiana,France,Southern Pomo,southern-pomo,1667,1713,2
Louisiana,France,Spokane,spokane,1667,1713,2
Louisiana,France,Sq’ʷayáiɬaqtmš (Chehalis),chehalis,1667,1713,2
Louisiana,France,Steilacoom,steilacoom,1667,1713,2
Louisiana,France,Stl’pulmsh (Cowlitz),cowlitz,1667,1713,2
Louisiana,France,Syilx (Okanagan),okanagan,1667,1713,2
Louisiana,France,S’Klallam,klallam,1667,1713,2
Louisiana,France,Takelma,takelma,1667,1713,2
Louisiana,France,Tamien Nation,tamyen,1667,1713,2
Louisiana,France,Tenino,tenino,1667,1713,2
Louisiana,France,Tillamook,tillamook-2,1667,1713,2
Louisiana,France,Timpanogos,timpanogos,1667,1713,2
Louisiana,France,Tolowa Dee-ni’,coquille-umpqua-chetco-tolowa-tututni,1667,1713,2
Louisiana,France,Tsankupi,tsankupi,1667,1713,2
Louisiana,France,Tsnungwe,tsnungwe,1667,1713,2
Louisiana,France,Tsnungwe,tsnungwe-2,1667,1713,2
Louisiana,France,Tsuut’ina,tsuu-tina,1667,1713,2
Louisiana,France,Tsétsėhéstȧhese/Tsitsistas/Só'taeo'o (Cheyenne),cheyenne,1667,1713,2
Louisiana,France,Tututni,tututni,1667,1713,2
Louisiana,France,Twana/Skokomish,twana-skokomish,1667,1713,2
Louisiana,France,Umoⁿhoⁿ (Omaha),omaha,1667,1713,2
Louisiana,France,Wahkiakum,wahkiakum,1667,1713,2
Louisiana,France,Wahpekute,wahpekute,1667,1713,2
Louisiana,France,Wahpeton,wahpeton,1667,1713,2
Louisiana,France,Wailaki,wailaki,1667,1713,2
Louisiana,France,Wanapum,wanapum,1667,1713,2
Louisiana,France,Wappo,wappo,1667,1713,2
Louisiana,France,Wasco and Wishram,wasco-and-wishram,1667,1713,2
Louisiana,France,Waymaq,waymaq,1667,1713,2
Louisiana,France,Wašišiw Ɂítdeʔ (Washoe),washoe,1667,1713,2
Louisiana,France,Whilkut,whilkut,1667,1713,2
Louisiana,France,Willapa,willapa,1667,1713,2
Louisiana,France,Winefelly,winefelly,1667,1713,2
Louisiana,France,Winnimem Wintu,winnimem-wintu,1667,1713,2
Louisiana,France,Wintʰu• Po•m (Northern Wintu),northern-wintu,1667,1713,2
Louisiana,France,Wiyot,wiyot,1667,1713,2
Louisiana,France,Yahooskin,yahooskin,1667,1713,2
Louisiana,France,Yakama,yakama,1667,1713,2
Louisiana,France,Yakina,yakina,1667,1713,2
Louisiana,France,Yamhill,yamhill,1667,1713,2
Louisiana,France,Yana,yana,1667,1713,2
Louisiana,France,Yankton,yankton-2,1667,1713,2
Louisiana,France,Yanktonai,yanktonai-2,1667,1713,2
Louisiana,France,Yokuts,yokuts,1667,1713,2
Louisiana,France,Yoncalla,yoncalla,1667,1713,2
Louisiana,France,Yurok,yurok,1667,1713,2
Louisiana,France,bəqəlšuɬ (Muckleshoot),muckleshoot,1667,1713,2
Louisiana,France,dxʷdəwʔabš (Duwamish),duwamish,1667,1713,2
Louisiana,France,dxʷlilap (Tulalip),tulalip,1667,1713,2
Louisiana,France,dxʷsqʷaliʔabš (Nisqually),nisqually-2,1667,1713,2
Louisiana,France,dxʷsəq̓ʷəbš (Suquamish),suquamish,1667,1713,2
Louisiana,France,hinono’eino’ biito’owu’ (Arapaho),arapaho,1667,1713,2
Louisiana,France,np̓əšqʷáw̓səxʷ (Wenatchi),columbia-wenatchi,1667,1713,2
Louisiana,France,nspiləm (Nespelem),nespelem,1667,1713,2
Louisiana,France,oθaakiiwaki‧hina‧ki (Sauk) & Meškwahki·aša·hina (Fox),sauk-and-meskwaki,1667,1713,2
Louisiana,France,palúspam (Palus),palus,1667,1713,2
Louisiana,France,saʔqʷəbixʷ-suyaƛ̕bixʷ (Sauk Suiattle),sauk-suiattle,1667,1713,2
Louisiana,France,sduhubš (Snohomish),snohomish,1667,1713,2
Louisiana,France,sdukʷalbixʷ (Snoqualmie),sduk%ca%b7albix%ca%b7-snoqualmie,1667,1713,2
Louisiana,France,snʕickstx tmxʷúlaʔxʷ (Sinixt),sinixt,1667,1713,2
Louisiana,France,spuyaləpabš (Puyallup),puyallup,1667,1713,2
Louisiana,France,sp̓aƛ̓mul̓əxʷəxʷ (Methow),methow,1667,1713,2
Louisiana,France,sqaǰətabš (Upper Skagit),skagit,1667,1713,2
Louisiana,France,sqʷax̌sədabš (Squaxin),squaxin,1667,1713,2
Louisiana,France,stuləgʷábš (Stillaguamish),stillaguamish,1667,1713,2
Louisiana,France,sx̌ʷyʔiɬp (Colville),colville,1667,1713,2
Louisiana,France,sńpʕawílx (Sanpoil),san-poil,1667,1713,2
Louisiana,France,ščəl’ámxəxʷ (Chelan),chelan,1667,1713,2
Louisiana,France,škwáxčənəxʷ (Moses-Columbia),moses-columbia,1667,1713,2
Louisiana,France,šntiyátkʷəxʷ (Entiat),entiat,1667,1713,2
Louisiana,France,Älsé (Alsea),alsea,1667,1713,2
Louisiana,France,Ĩyãħé Nakón mąkóce (Stoney),stoney,1667,1713,2
Louisiana,France,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1667,1713,2
Louisiana,France,𐓏𐒰𐓓𐒰𐓓𐒷  𐒼𐓂𐓊𐒻  𐓆𐒻𐒿𐒷  𐓀𐒰^𐓓𐒰^(Osage),osage,1667,1713,2
Louisiana,Spain,Achumawi,achumawi,1763,1800,9
Louisiana,Spain,Ahantchuyuk,ahantchuyuk,1763,1798,8
Louisiana,Spain,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1763,1800,9
Louisiana,Spain,Apsáalooke (Crow),apsaalooke-crow,1763,1800,9
Louisiana,Spain,Assiniboine,assiniboine,1763,1800,9
Louisiana,Spain,Atfalati,atfalati,1763,1798,8
Louisiana,Spain,Atsugewi,atsugewi,1763,1800,9
Louisiana,Spain,Awaswas,awaswas,1763,1800,6
Louisiana,Spain,Bdewakantuwan (Mdewakanton),mdewakanton,1763,1800,9
Louisiana,Spain,Bear River,bear-river,1763,1800,6
Louisiana,Spain,Bodwéwadmi (Potawatomi),bodwewadmi-potawatomi,1763,1800,9
Louisiana,Spain,Báxoje Máyaⁿ (Ioway),iowa,1763,1800,9
Louisiana,Spain,Cahto,cahto,1763,1800,6
Louisiana,Spain,Cascades,cascades,1763,1798,8
Louisiana,Spain,"Cayuse, Umatilla and Walla Walla",cayuse-umatilla-and-walla-walla,1763,1800,9
Louisiana,Spain,Central Pomo,central-pomo,1763,1800,6
Louisiana,Spain,Chafan,chafan,1763,1798,8
Louisiana,Spain,ChalAt’i’lo t’sikAti (Chalat’),hoh,1763,1784,5
Louisiana,Spain,Chalon,chalon,1763,1800,6
Louisiana,Spain,Chelamela,long-tom,1763,1798,8
Louisiana,Spain,Chemapho,chemapho,1763,1784,5
Louisiana,Spain,Chepenefa,chepenefa,1763,1784,5
Louisiana,Spain,Chilula,chilula,1763,1800,6
Louisiana,Spain,Chimacum,chimacum,1763,1784,5
Louisiana,Spain,Chimariko (territory),chimariko,1763,1800,9
Louisiana,Spain,Chinook,chinook,1763,1784,5
Louisiana,Spain,Chit-dee-ni (Chetco),chit-dee-ni-chetco,1763,1784,5
Louisiana,Spain,Chukchansi,chukchansi,1763,1800,9
Louisiana,Spain,Clackamas,clackamas,1763,1798,8
Louisiana,Spain,Clatskanie,clatskanie,1763,1784,5
Louisiana,Spain,Clatsop-Nehalem Confederated Tribes,clatsop,1763,1784,5
Louisiana,Spain,Coast Yuki,coast-yuki,1763,1800,6
Louisiana,Spain,Confederated Tribes of Grand Ronde,confederated-tribes-of-grand-ronde,1763,1800,9
Louisiana,Spain,Confederated Tribes of Siletz Indians,confederated-tribes-of-siletz-indians,1763,1800,9
Louisiana,Spain,Confederated Tribes of Warm Springs,confederated-tribes-of-warm-springs,1763,1798,8
Louisiana,Spain,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1763,1798,8
Louisiana,Spain,Confederated Villages of Lisjan,confederated-villages-of-lisjan,1763,1800,9
Louisiana,Spain,"Coos, Lower Umpqua, Siuslaw",coos-lower-umpqua-siuslaw,1763,1798,8
Louisiana,Spain,Coquille,coquille,1763,1784,5
Louisiana,Spain,Cow Creek Umpqua,cow-creek-umpqua,1763,1800,9
Louisiana,Spain,Dau Nom Wintu,dau-nom-wintu,1763,1800,9
Louisiana,Spain,Dau Pom Wintu,dau-pom-wintu,1763,1800,9
Louisiana,Spain,Eastern Pomo,eastern-pomo,1763,1800,6
Louisiana,Spain,El Pom Wintu,el-pom-wintu,1763,1800,9
Louisiana,Spain,Esselen,esselen,1763,1800,6
Louisiana,Spain,Goshute,goshute,1763,1800,9
Louisiana,Spain,Graton Rancheria,graton-rancheria,1763,1800,6
Louisiana,Spain,Hanis Coos,hanis-coos,1763,1784,5
Louisiana,Spain,Hoocąk (Ho-Chunk),ho-chunk-2,1763,1800,9
Louisiana,Spain,Hoopa Valley Reservation,hoopa,1763,1800,6
Louisiana,Spain,Hul’qumi’num Treaty Group,hulquminum-treaty-group,1763,1784,5
Louisiana,Spain,Hunkpapa,hunkpapa,1763,1800,9
Louisiana,Spain,Hupa,hoopa-3,1763,1800,6
Louisiana,Spain,Itazipco,itazipco,1763,1800,9
Louisiana,Spain,Jiwere,oto,1763,1800,9
Louisiana,Spain,Jíwere–Ñút’achi Máyaⁿ (Otoe-Missouria),otoe-missouri-oklahoma,1763,1800,9
Louisiana,Spain,Kalapuya,kalapuya,1763,1798,8
Louisiana,Spain,Kalapuya (Mohawk),mohawk-4,1763,1798,8
Louisiana,Spain,Kalispel,kalispel,1763,1798,8
Louisiana,Spain,Karkin,karkin,1763,1800,6
Louisiana,Spain,Karuk,karuk,1763,1800,9
Louisiana,Spain,Kashaya,kashaya,1763,1800,6
Louisiana,Spain,Kathlamet,kathlamet,1763,1784,5
Louisiana,Spain,Kiikaapoi (Kickapoo),kiikaapoi-kickapoo,1763,1800,9
Louisiana,Spain,Klamath,klamath,1763,1800,9
Louisiana,Spain,Kl’bal Pom Wintu,klbal-pom-wintu,1763,1800,9
Louisiana,Spain,Kojomk’awi (Konkow),konkow-maidu,1763,1800,9
Louisiana,Spain,Konnaack,konnaack,1763,1784,5
Louisiana,Spain,Konomihu,konomihu,1763,1800,9
Louisiana,Spain,Kootzaduka’a,kootzadukaa,1763,1800,9
Louisiana,Spain,Ktunaxa ɁamakɁis,ktunaxa,1763,1800,9
Louisiana,Spain,Lassik,lassik,1763,1800,6
Louisiana,Spain,Lemhi-Shoshone,lemhi-shoshone,1763,1798,8
Louisiana,Spain,Lower Chinook,lower-chinook-2,1763,1784,5
Louisiana,Spain,Luckiamute,luckiamute,1763,1784,5
Louisiana,Spain,"Mandan, Hidatsa, and Arikara",mandan-hidatsa-and-arikara,1763,1800,9
Louisiana,Spain,Mattole,mattole,1763,1800,6
Louisiana,Spain,Me-Wuk (Bay Miwok),bay-miwok,1763,1800,9
Louisiana,Spain,Me-Wuk (Central Sierra Miwok),central-sierra-miwok,1763,1800,9
Louisiana,Spain,Me-Wuk (Coast Miwok),coast-miwok,1763,1800,6
Louisiana,Spain,Me-Wuk (Lake Miwok),lake-miwok,1763,1800,6
Louisiana,Spain,Me-Wuk (Northern Sierra Miwok),northern-sierra-miwok,1763,1800,9
Louisiana,Spain,Me-Wuk (Southern Sierra Miwok),southern-sierra-miwok,1763,1800,9
Louisiana,Spain,Mechoopda,mechoopda-maidu,1763,1800,9
Louisiana,Spain,Michif Piyii (Métis),metis,1763,1800,9
Louisiana,Spain,Miluk Coos,miluk-coos,1763,1784,5
Louisiana,Spain,Miwok,plains-miwok,1763,1800,9
Louisiana,Spain,Mnicoujou,mnicoujou,1763,1800,9
Louisiana,Spain,Modoc,modoc,1763,1800,9
Louisiana,Spain,Molalla,molalla,1763,1800,9
Louisiana,Spain,Mountain Maidu,mountain-maidu,1763,1800,9
Louisiana,Spain,Multnomah,multnomah,1763,1798,8
Louisiana,Spain,Muwekma,muwekma,1763,1800,9
Louisiana,Spain,Myaamia,miami,1763,1800,9
Louisiana,Spain,Ndé Kónitsąąíí Gokíyaa (Lipan Apache),lipan-apache,1763,1800,9
Louisiana,Spain,Nehalem,nehalem,1763,1784,5
Louisiana,Spain,Nestucca,nestucca,1763,1784,5
Louisiana,Spain,New River Shasta,new-river-shasta,1763,1800,9
Louisiana,Spain,Newe Sogobia (Eastern Shoshone),eastern-shoshone,1763,1800,9
Louisiana,Spain,Newe Sogobia (Western Shoshone),newe-western-shoshone,1763,1800,9
Louisiana,Spain,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1763,1800,9
Louisiana,Spain,Nimiipuu (Nez Perce),nimiipuu-nez-perce,1763,1798,8
Louisiana,Spain,Nisenan,nisenan,1763,1800,9
Louisiana,Spain,Nom Sus Wintu,nom-sus-wintu,1763,1800,9
Louisiana,Spain,Nom Ti Pom Wintu,nom-ti-pom-wintu,1763,1800,9
Louisiana,Spain,Nomlaki,nomlaki,1763,1800,9
Louisiana,Spain,Nongatl,nongatl,1763,1800,6
Louisiana,Spain,Nor Rel Muk Wintu,nor-rel-muk-wintu,1763,1800,9
Louisiana,Spain,Northeastern Pomo,northeastern-pomo,1763,1800,9
Louisiana,Spain,Northern Pomo,northern-pomo,1763,1800,6
Louisiana,Spain,Northern Yuki,northern-yukian,1763,1800,9
Louisiana,Spain,Nuwuvi (Southern Paiute),southern-paiute,1763,1800,9
Louisiana,Spain,Nyyhmy (Western Mono/Monache),southern-mono-monache,1763,1800,9
Louisiana,Spain,Núu-agha-tʉvʉ-pʉ̱ (Ute),ute,1763,1800,9
Louisiana,Spain,Nüümü (Northern Paiute),northern-paiute,1763,1800,9
Louisiana,Spain,Nüümü Witü (Eastern Mono/Monache),eastern-mono-monache,1763,1800,9
Louisiana,Spain,Nłeʔkepmx Tmíxʷ (Nlaka’pamux),nlakapamux,1763,1798,8
Louisiana,Spain,Ohlone,ohlone,1763,1800,6
Louisiana,Spain,Okwanuchu,okwanuchu,1763,1800,9
Louisiana,Spain,Oohenumpa,oohenumpa,1763,1800,9
Louisiana,Spain,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1763,1800,9
Louisiana,Spain,Palouse,palouse,1763,1798,8
Louisiana,Spain,Patwin,patwin,1763,1800,9
Louisiana,Spain,Peoria,peoria,1763,1800,9
Louisiana,Spain,Pit River,pit-river,1763,1800,9
Louisiana,Spain,Plains Miwok,plains-miwok-3,1763,1800,9
Louisiana,Spain,Popeloutchom (Amah Mutsun),mutsun,1763,1800,9
Louisiana,Spain,Páⁿka tóⁿde ukʰéthiⁿ (Ponca),ponca,1763,1800,9
Louisiana,Spain,Pâri (Pawnee),pawnee,1763,1800,9
Louisiana,Spain,Queets,queets,1763,1784,5
Louisiana,Spain,Quileute,quileute,1763,1784,5
Louisiana,Spain,Quinault,quinault,1763,1784,5
Louisiana,Spain,Quuiich (Lower Umpqua),quuiich-lower-umpqua,1763,1784,5
Louisiana,Spain,Qwû’lh-hwai-pûm (Klickitat),qwulh-hwai-pum-klickitat,1763,1798,8
Louisiana,Spain,Qʷidiččaʔa•tx̌ (Makah),makah,1763,1784,5
Louisiana,Spain,Ramaytush,ramaytush,1763,1800,6
Louisiana,Spain,Rumsen,rumsen,1763,1800,6
Louisiana,Spain,Salinan,salinan,1763,1800,6
Louisiana,Spain,Salish,salish-kootenai-flathead,1763,1800,9
Louisiana,Spain,Salish & Kootenai Tribes,salish-kootenai-tribes,1763,1798,8
Louisiana,Spain,Salmon River,salmon-river,1763,1784,5
Louisiana,Spain,Santiam,santiam,1763,1798,8
Louisiana,Spain,Schitsu’umsh (Coeur d’Alene),schitsuumsh-coeur-dalene,1763,1798,8
Louisiana,Spain,Secwepemcúl’ecw (Secwépemc),secwepemc-secwepemculecw,1763,1798,8
Louisiana,Spain,Shasta,shasta,1763,1800,9
Louisiana,Spain,Shigom,shigom,1763,1800,6
Louisiana,Spain,Shoalwater Bay,shoalwater-bay,1763,1784,5
Louisiana,Spain,Shoshone-Bannock,shoshone-bannock,1763,1800,9
Louisiana,Spain,Sicangu,sicangu,1763,1800,9
Louisiana,Spain,Sihásapa,sihapsa,1763,1800,9
Louisiana,Spain,Siletz,siletz-2,1763,1784,5
Louisiana,Spain,Sinkyone,sinkyone,1763,1800,6
Louisiana,Spain,Sisíthuŋwaŋ,sisseton,1763,1800,9
Louisiana,Spain,Siuslaw,siuslaw,1763,1784,5
Louisiana,Spain,Skilloot,skilloot,1763,1784,5
Louisiana,Spain,Skykomish,skykomish,1763,1798,8
Louisiana,Spain,Southeastern Pomo,southeastern-pomo,1763,1800,6
Louisiana,Spain,Southern Pomo,southern-pomo,1763,1800,6
Louisiana,Spain,Spokane,spokane,1763,1798,8
Louisiana,Spain,Sq’ʷayáiɬaqtmš (Chehalis),chehalis,1763,1784,5
Louisiana,Spain,Steilacoom,steilacoom,1763,1784,5
Louisiana,Spain,Stl’pulmsh (Cowlitz),cowlitz,1763,1798,8
Louisiana,Spain,Syilx (Okanagan),okanagan,1763,1798,8
Louisiana,Spain,S’Klallam,klallam,1763,1784,5
Louisiana,Spain,Takelma,takelma,1763,1800,9
Louisiana,Spain,Tamien Nation,tamyen,1763,1800,6
Louisiana,Spain,Tenino,tenino,1763,1798,8
Louisiana,Spain,Tillamook,tillamook-2,1763,1784,5
Louisiana,Spain,Timpanogos,timpanogos,1763,1800,9
Louisiana,Spain,Tolowa Dee-ni’,coquille-umpqua-chetco-tolowa-tututni,1763,1800,9
Louisiana,Spain,Tsankupi,tsankupi,1763,1798,8
Louisiana,Spain,Tsnungwe,tsnungwe,1763,1800,9
Louisiana,Spain,Tsnungwe,tsnungwe-2,1763,1800,9
Louisiana,Spain,Tsuut’ina,tsuu-tina,1763,1800,9
Louisiana,Spain,Tsétsėhéstȧhese/Tsitsistas/Só'taeo'o (Cheyenne),cheyenne,1763,1800,9
Louisiana,Spain,Tututni,tututni,1763,1784,5
Louisiana,Spain,Twana/Skokomish,twana-skokomish,1763,1784,5
Louisiana,Spain,Umoⁿhoⁿ (Omaha),omaha,1763,1800,9
Louisiana,Spain,Wahkiakum,wahkiakum,1763,1784,5
Louisiana,Spain,Wahpekute,wahpekute,1763,1800,9
Louisiana,Spain,Wahpeton,wahpeton,1763,1800,9
Louisiana,Spain,Wailaki,wailaki,1763,1800,6
Louisiana,Spain,Wanapum,wanapum,1763,1798,8
Louisiana,Spain,Wappo,wappo,1763,1800,6
Louisiana,Spain,Wasco and Wishram,wasco-and-wishram,1763,1798,8
Louisiana,Spain,Waymaq,waymaq,1763,1800,9
Louisiana,Spain,Wašišiw Ɂítdeʔ (Washoe),washoe,1763,1800,9
Louisiana,Spain,Whilkut,whilkut,1763,1800,6
Louisiana,Spain,Willapa,willapa,1763,1784,5
Louisiana,Spain,Winefelly,winefelly,1763,1798,8
Louisiana,Spain,Winnimem Wintu,winnimem-wintu,1763,1800,9
Louisiana,Spain,Wintʰu• Po•m (Northern Wintu),northern-wintu,1763,1800,9
Louisiana,Spain,Wiyot,wiyot,1763,1800,6
Louisiana,Spain,Yahooskin,yahooskin,1763,1800,9
Louisiana,Spain,Yakama,yakama,1763,1798,8
Louisiana,Spain,Yakina,yakina,1763,1784,5
Louisiana,Spain,Yamhill,yamhill,1763,1798,8
Louisiana,Spain,Yana,yana,1763,1800,9
Louisiana,Spain,Yankton,yankton-2,1763,1800,9
Louisiana,Spain,Yanktonai,yanktonai-2,1763,1800,9
Louisiana,Spain,Yokuts,yokuts,1763,1800,9
Louisiana,Spain,Yoncalla,yoncalla,1763,1798,8
Louisiana,Spain,Yurok,yurok,1763,1800,6
Louisiana,Spain,bəqəlšuɬ (Muckleshoot),muckleshoot,1763,1784,5
Louisiana,Spain,dxʷdəwʔabš (Duwamish),duwamish,1763,1784,5
Louisiana,Spain,dxʷlilap (Tulalip),tulalip,1763,1798,8
Louisiana,Spain,dxʷsqʷaliʔabš (Nisqually),nisqually-2,1763,1798,8
Louisiana,Spain,dxʷsəq̓ʷəbš (Suquamish),suquamish,1763,1784,5
Louisiana,Spain,hinono’eino’ biito’owu’ (Arapaho),arapaho,1763,1800,9
